city,county,lat,lon,province,staID,staName,type
北京,延庆区,40.4529,115.9718,北京,3281A,延庆夏都(145),B
大同,平城区,40.0597,113.3397,山西,3282A,大同市卫生学校(145),B
乌海,海勃湾区,39.7274,106.813,内蒙古,3284A,海北新区(新增200607),B
乌兰察布,集宁区,40.9509,113.1376,内蒙古,3285A,北京八中(新增200602),B
赤峰,红山区,42.3147,118.9359,内蒙古,3286A,桥北物流园区(新增200522),B
徐州,贾汪区,34.4422,117.4754,江苏,3288A,大泉街道(新增200422),B
苏州,吴中区,31.3188,120.743,江苏,3289A,方洲路(新增200101),B
苏州,吴中区,31.2774,120.5031,江苏,3290A,木渎中学(新增200110),B
南通,通州区,32.062,121.067,江苏,3291A,通州监测站(新增200116),B
扬州,江都区,32.4222,119.5653,江苏,3294A,引江管理处(新增191231),B
泰州,姜堰区,32.5099,120.1259,江苏,3295A,姜堰区政府广场(新增200107),B
广州,从化区,23.5491,113.5717,广东,3298A,从化街口(新增200102),B
广州,白云区,23.3692,113.3472,广东,3299A,白云竹料(新增200102),B
广州,白云区,23.237,113.2981,广东,3300A,白云嘉禾(新增200103),B
广州,番禺区,23.0483,113.3942,广东,3302A,番禺大学城(新增200104),B
广州,南沙区,22.8168,113.4922,广东,3303A,南沙黄阁(新增191231),B
广州,南沙区,22.7896,113.5342,广东,3304A,南沙街(新增200102),B
深圳,福田区,22.559,114.0731,广东,3305A,莲花(新增191224),B
深圳,龙华区,22.6198,114.0261,广东,3306A,民治(新增191224),B
深圳,龙岗区,22.6451,114.1871,广东,3307A,横岗(新增191224),B
珠海,金湾区,22.0569,113.3494,广东,3308A,金湾(新增191225),B
江门,江海区,22.5647,113.1075,广东,3311A,江海富民(新增191229),B
肇庆,高要区,23.0166,112.4575,广东,3313A,高要湖西(新增191223),B
惠州,惠阳区,22.8134,114.4338,广东,3314A,惠阳秋长(新增200109),B
梅州,梅江区,24.2991,116.1233,广东,3315A,梅龙(新增191226),B
阳江,江城区,21.8947,111.9765,广东,3317A,两阳中学(新增200109),B
清远,清新区,23.7403,112.9903,广东,3318A,清新太和(新增191229),B
东莞,市区,23.0381,113.7338,广东,3319A,万江金泰(新增191223),B
揭阳,揭东区,23.5699,116.403,广东,3320A,曲溪(新增200108),B
张家口,崇礼区,40.9724,115.2773,河北,3323A,青少年活动中心(145),B
天津,武清区,39.3828,117.0365,天津,3325A,雍阳西道(145),B
天津,西青区,39.0605,117.0296,天津,3326A,辛老路(145),B
天津,静海区,38.9375,116.9638,天津,3327A,地纬路(145),B
芜湖,鸠江区,31.3707,118.4209,安徽,3328A,市气象局(145),B
淮南,田家庵区,32.5893,117.0108,安徽,3329A,山南新区(145),B
滁州,南谯区,32.2634,118.3267,安徽,3331A,图书馆(新增200429),B
池州,贵池区,30.6243,117.5038,安徽,3334A,第十二中学(新增200413),B
焦作,马村区,35.2641,113.3137,河南,3335A,马村街道办(145),B
许昌,东城区,34.0442,113.8614,河南,3337A,许昌学院(145),B
许昌,示范区,34.0823,113.843,河南,3338A,芙蓉广场(145),B
洛阳,伊滨区,34.6326,112.6005,河南,3340A,伊滨(145),B
洛阳,洛龙区,34.6332,112.4951,河南,3341A,中移产业园(145),B
伊春,乌翠区,47.4346,128.4741,黑龙江,3342A,中心小学(新增200316),B
伊春,乌翠区,47.7369,128.6871,黑龙江,3343A,检察院(新增200316),B
伊春,友好区,47.8474,128.8431,黑龙江,3344A,双子河社区(新增200107),B
七台河,茄子河区,45.7879,131.0577,黑龙江,3345A,中波台(新增200115),B
重庆,开州区,31.1628,108.3872,重庆,3346A,安康(新增191231),B
重庆,永川区,29.3569,105.9017,重庆,3347A,北山路(新增191229),B
重庆,潼南区,30.1946,105.839,重庆,3348A,春阳街(新增200111),B
重庆,梁平区,30.6758,107.7983,重庆,3349A,人民东路(新增191230),B
重庆,綦江区,29.0244,106.6479,重庆,3350A,滩子口(新增191224),B
重庆,大足区,29.7076,105.7167,重庆,3351A,棠香(新增191228),B
重庆,长寿区,29.8617,107.0732,重庆,3352A,桃源西路(新增191229),B
重庆,涪陵区,29.7287,107.3535,重庆,3353A,迎宾大道(新增191229),B
重庆,黔江区,29.5081,108.815,重庆,3354A,舟白(新增200109),B
重庆,万州区,30.8426,108.3679,重庆,3355A,周家坝(新增191231),B
重庆,万州区,30.7555,108.4319,重庆,3356A,百安坝(新增191230),B
成都,金牛区,30.6931,104.0106,四川,3357A,金博路(新增191230),B
成都,天府新区,30.5225,104.0578,四川,3359A,华阳(新增191229),B
乐山,市中区,29.5628,103.7311,四川,3361A,理工大学(新增191227),B
青岛,即墨区,36.4034,120.5014,山东,3362A,即墨2号(新增200331),B
淄博,张店区,36.8372,117.9883,山东,3363A,新区(145),B
枣庄,薛城区,34.8103,117.3152,山东,3364A,市环保局(新增191216),B
东营,垦利区,37.565,118.5719,山东,3365A,垦利区生态环境分局(新增200317),B
烟台,高新区,37.4336,121.5206,山东,3366A,中国农业大学(145),B
潍坊,高新区,36.6872,119.1977,山东,3368A,高新实验学校(145),B
临沂,罗庄区,35.0215,118.3564,山东,3370A,十里堡居委(145),B
德州,经济开发区,37.4094,116.3572,山东,3372A,太阳城中学(145),B
昆明,呈贡区,24.8336,102.8017,云南,3375A,青年(大学生)创业园(新增191223),B
曲靖,麒麟区,25.462,103.7947,云南,3376A,南苑二区(新增200316),B
曲靖,麒麟区,25.5261,103.7444,云南,3377A,曲靖师范学院(新增200111),B
营口,鲅鱼圈区,40.2278,122.1139,辽宁,3379A,鲅鱼圈市民活动中心(新增191224),B
襄阳,襄阳高新技术产业开发区,32.1008,112.1214,湖北,3397A,高新台子湾,B
黄冈,黄州区,30.4445,114.9136,湖北,3398A,市林业局,B
衡阳,珠晖区,26.882,112.6703,湖南,3399A,师范学院(145),B
北海,银海区,21.4415,109.1911,广西,3400A,龙潭自来水厂(新增191224),B
南宁,邕宁区,22.7618,108.4834,广西,3401A,红星社区(新增191227),B
柳州,鱼峰区,24.3996,109.5422,广西,3402A,市二中(新增191230),B
桂林,临桂区,25.2381,110.1764,广西,3403A,创业大厦(新增200106),B
