city,count,county,lat,lon,province,staID,staName,type
广州,1074,白云区,23.237,113.2981,广东,3300A,白云嘉禾(新增200103),B
杭州,1080,桐庐县,29.7987,119.6858,浙江,330122001,桐庐江南,C
杭州,1080,桐庐县,29.8065,119.6663,浙江,330122002,桐庐江北,C
杭州,1080,淳安县,29.6006,119.0481,浙江,330127001,环保大楼,C
杭州,1080,淳安县,29.605,119.0372,浙江,330127002,老年活动中心,C
杭州,1080,建德市,29.47702,119.27114,浙江,330182001,监测楼,C
杭州,1080,建德市,29.4639,119.2822,浙江,330182002,第二中学,C
广州,1080,黄埔区,23.1716,113.4256,广东,3301A,黄埔科学城(新增200106),B
宁波,1080,象山县,29.4781,121.8861,浙江,330225001,文峰小学,C
宁波,1080,象山县,29.1992,121.9367,浙江,330225002,石浦新港小学,C
宁波,1080,宁海县,29.2952,121.4304,浙江,330226001,宁海跃龙站,C
宁波,1080,宁海县,29.2878,121.4201,浙江,330226002,宁海城南站,C
宁波,1080,余姚市,30.0497,121.1475,浙江,330281001,龙山公园,C
宁波,1080,余姚市,30.045,121.12,浙江,330281002,七里浦水厂,C
宁波,1080,慈溪市,30.1636,121.2677,浙江,330282001,慈溪环保大楼,C
宁波,1080,奉化区,29.6908,121.2822,浙江,330283002,溪口政府大楼,C
宁波,1080,奉化区,29.6636,121.4103,浙江,330283005,奉化教育局站,C
广州,1080,番禺区,23.0483,113.3942,广东,3302A,番禺大学城(新增200104),B
温州,1080,永嘉县,28.0406,120.6586,浙江,330324002,瓯北,C
温州,1080,平阳县,27.6595,120.5703,浙江,330326001,监测站,C
温州,1080,平阳县,27.6652,120.5616,浙江,330326002,县政府,C
温州,1080,苍南县,27.50389,120.39528,浙江,330327001,灵溪,C
温州,1080,文成县,27.78491,120.08857,浙江,330328001,大峃,C
温州,1080,瑞安市,27.77737,120.65531,浙江,330381002,安阳新区,C
温州,1080,乐清市,28.1209,120.9659,浙江,330382001,乐成,C
温州,1080,乐清市,28.0297,120.8911,浙江,330382002,柳市,C
广州,1080,南沙区,22.8168,113.4922,广东,3303A,南沙黄阁(新增191231),B
嘉兴,1080,嘉善县,30.8356,120.9225,浙江,330421001,监测大楼,C
嘉兴,1080,嘉善县,30.8307,120.9326,浙江,330421002,气象观测台,C
嘉兴,1080,海盐县,30.50422,120.9414,浙江,330424001,高级中学,C
嘉兴,1080,海宁市,30.5235,120.678,浙江,330481001,监测大楼,C
嘉兴,1080,海宁市,30.5137,120.7082,浙江,330481002,硖石街道,C
嘉兴,1080,平湖市,30.69216,121.01854,浙江,330482001,东湖,C
嘉兴,1080,平湖市,30.72889,120.99528,浙江,330482002,陆家桥村,C
嘉兴,1080,桐乡市,30.623,120.5667,浙江,330483002,振东新六中站,C
广州,1080,南沙区,22.7896,113.5342,广东,3304A,南沙街(新增200102),B
深圳,1080,福田区,22.559,114.0731,广东,3305A,莲花(新增191224),B
绍兴,1080,新昌县,29.50058,120.89528,浙江,330624001,钟楼站,C
